phi,xp_s,xp_s_err,xp_cl,xp_cl_err
0.0,0.14493,0.09697636414627175,0.9756900000000001,0.000845868748325614
0.39269908169872414,0.16187,0.08911476048536313,0.90061,0.0036322599192805767
0.7853981633974483,0.18512000000000006,0.06744961049224493,0.6884800000000001,0.01037686315265307
1.1780972450961724,0.12612000000000004,0.036069577208500805,0.34116,0.016912291388218217
1.5707963267948966,0.19600000000000006,5.579080615598709e-18,0.011760000000000001,0.019663251475426406
1.9634954084936207,0.19841999999999999,0.036215667629054996,-0.37506000000000006,0.016980790216112922
2.356194490192345,0.23920000000000008,0.06656787832162314,-0.6968000000000001,0.010241212049480489
2.748893571891069,0.17978000000000002,0.0888416530074205,-0.9013400000000001,0.0036211282353666684
3.141592653589793,0.12544000000000002,0.09723320329096549,-0.9755200000000002,0.0008481090076687608
