phi,xp_s,xp_s_err,xp_cl,xp_cl_err
0.0,-0.04,0.10042334631373565,1.0,0.0
0.39269908169872414,0.01846,0.09274643549468464,0.9230000000000002,1.1158161231197418e-17
0.7853981633974483,-0.056559999999999985,0.07082842880703148,0.7069999999999997,2.2316322462394835e-17
1.1780972450961724,0.014800000000000013,0.03841192996500389,0.38248,5.0211673156867864e-05
1.5707963267948966,0.0,0.0,0.0,0.0
1.9634954084936207,-0.015799999999999995,0.03841192996500389,-0.38252,5.0211673156867864e-05
2.356194490192345,0.0707,0.0707,-0.7069999999999997,2.2316322462394835e-17
2.748893571891069,-0.055380000000000006,0.09259786281540087,-0.9230000000000002,1.1158161231197418e-17
3.141592653589793,0.0,0.10050378152592121,-1.0,0.0
