rho_ave_s,rho_std_s,rho_ave_cl,rho_std_cl
"[[[(0.5+0j), -0.3300130819054809j], [0.3300130819054809j, (0.5000000000000001+0j)]], [[(0.5+0j), -0.26999881328499514j], [0.2699988132849952j, (0.5+0j)]], [[(0.5+0j), -0.16000323906509203j], [0.16000323906509203j, (0.5+0j)]], [[(0.5+0j), -0.22999256565566423j], [0.22999256565566423j, (0.5+0j)]], [[(0.5+0j), -0.10000396521758621j], [0.10000396521758614j, (0.5+0j)]], [[(0.5000513516145311+0j), (-0.004166108706050702-0.3338676030873077j)], [(-0.0041661087060506806+0.3338676030873077j), (0.499948648385469+0j)]], [[(0.49698761490473325+0j), (-0.03637560643036598-0.2426414808672465j)], [(-0.03637560643036585+0.2426414808672465j), (0.5030123850952667+0j)]], [[(0.4961359961248078+0j), (-0.05785785987695472-0.2078014495002529j)], [(-0.05785785987695472+0.2078014495002529j), (0.5038640038751923+0j)]], [[(0.4975947178067579+0j), (-0.03023916225047302-0.1525462747106181j)], [(-0.030239162250472955+0.15254627471061807j), (0.5024052821932422+0j)]], [[(0.499723934214264+0j), (-0.014714373212139975-0.12632073790553403j)], [(-0.01471437321213995+0.1263207379055338j), (0.500276065785736+0j)]], [[(0.4993528955325024+0j), (0.052485720184956425-0.330742896185285j)], [(0.052485720184956446+0.330742896185285j), (0.5006471044674976+0j)]], [[(0.5022479278716867+0j), (0.027143698713783363-0.2094998317149812j)], [(0.027143698713783426+0.2094998317149812j), (0.49775207212831335+0j)]], [[(0.4974619091402758+0j), (-0.03800350603052809-0.15258057597993255j)], [(-0.038003506030528204+0.15258057597993255j), (0.5025380908597242+0j)]], [[(0.49462089984617735+0j), (-0.06762341043116457-0.12314600371699837j)], [(-0.06762341043116457+0.12314600371699837j), (0.5053791001538227+0j)]], [[(0.5009140751566707+0j), (0.04871663507986439-0.11197756476416873j)], [(0.04871663507986435+0.11197756476416873j), (0.4990859248433292+0j)]], [[(0.4997813042115371+0j), (0.01773913052450289-0.3440475673722465j)], [(0.017739130524502943+0.3440475673722465j), (0.5002186957884629+0j)]], [[(0.4948808379830549+0j), (-0.061812611967546296-0.15318271155937807j)], [(-0.061812611967546296+0.15318271155937807j), (0.5051191620169451+0j)]], [[(0.497746384676495+0j), (-0.03374280345020889-0.12037575050623132j)], [(-0.033742803450208934+0.12037575050623132j), (0.502253615323505+0j)]], [[(0.5057674826274643+0j), (0.07250707322909339-0.193641549665083j)], [(0.07250707322909325+0.193641549665083j), (0.4942325173725358+0j)]], [[(0.49961309113846064+0j), (-0.020619566893987355-0.09187823834983576j)], [(-0.020619566893987362+0.09187823834983566j), (0.5003869088615394+0j)]]]","[[[(6.821324464969806e-19+0j), (0.003755585613971241+0j)], [(0.0037555856139712407+0j), (6.866350197783357e-19+0j)]], [[(1.1710090180710444e-18+0j), (0.004207823308060603+0j)], [(0.004207823308060603+0j), (1.009936878496612e-18+0j)]], [[(7.889616961715915e-19+0j), (0.004736588993382308+0j)], [(0.004736588993382308+0j), (3.236828524569469e-19+0j)]], [[0j, (0.004439147023576529+0j)], [(0.004439147023576529+0j), (9.914608633805194e-19+0j)]], [[(1.1102230246251566e-18+0j), (0.004898493143763649+0j)], [(0.004898493143763649+0j), 0j]], [[(3.670144260931915e-05+0j), (0.0037210211471448446+0j)], [(0.0037210211471448373+0j), (3.6701442609318906e-05+0j)]], [[(0.0002661673582772125+0j), (0.004347880966414382+0j)], [(0.004347880966414382+0j), (0.00026616735827721225+0j)]], [[(0.0002176428879869727+0j), (0.004504868215509539+0j)], [(0.004504868215509539+0j), (0.00021764288798697254+0j)]], [[(0.0002705474757695012+0j), (0.00474375395077204+0j)], [(0.00474375395077204+0j), (0.0002705474757695007+0j)]], [[(6.495798392905868e-05+0j), (0.004834648048312264+0j)], [(0.004834648048312264+0j), (6.495798392905868e-05+0j)]], [[(4.576653296090515e-05+0j), (0.003712058196893402+0j)], [(0.003712058196893402+0j), (4.5766532960905696e-05+0j)]], [[(0.00037397965888413104+0j), (0.0045157993339961875+0j)], [(0.004515799333996187+0j), (0.00037397965888413104+0j)]], [[(0.0003162444915246049+0j), (0.004735212451016047+0j)], [(0.004735212451016047+0j), (0.000316244491524605+0j)]], [[(0.00038043743607867975+0j), (0.004782672965299991+0j)], [(0.004782672965299991+0j), (0.000380437436078679+0j)]], [[(9.094932974586498e-05+0j), (0.00484724398825727+0j)], [(0.004847243988257269+0j), (9.094932974586442e-05+0j)]], [[(3.5734936801858045e-05+0j), (0.0036230307605901+0j)], [(0.0036230307605900985+0j), (3.573493680185781e-05+0j)]], [[(0.0002883138454272743+0j), (0.004709646926658147+0j)], [(0.004709646926658147+0j), (0.0002883138454272765+0j)]], [[(0.00023359279306547665+0j), (0.004835006365637601+0j)], [(0.004835006365637602+0j), (0.00023359279306547594+0j)]], [[(0.0002591658305152199+0j), (0.0045441892551942534+0j)], [(0.0045441892551942534+0j), (0.0002591658305152195+0j)]], [[(6.596514451592456e-05+0j), (0.004909608302173391+0j)], [(0.00490960830217339+0j), (6.596514451592426e-05+0j)]]]","[[[(0.5+0j), -0.4999528615850112j], [0.4999528615850112j, (0.5000000000000001+0j)]], [[(0.5+0j), -0.49995712657470204j], [0.4999571265747021j, (0.5+0j)]], [[(0.5+0j), -0.4999537869359223j], [0.4999537869359223j, (0.5+0j)]], [[(0.5+0j), -0.49995684116785705j], [0.49995684116785705j, (0.5+0j)]], [[(0.5+0j), -0.4999531414732284j], [0.49995314147322834j, (0.5+0j)]], [[(0.5000513516145311+0j), (-0.2631446719659205-0.3561189623241279j)], [(-0.2631446719659205+0.3561189623241279j), (0.499948648385469+0j)]], [[(0.49698761490473325+0j), (-0.30911489776588313-0.36543290027050346j)], [(-0.30911489776588313+0.36543290027050346j), (0.5030123850952667+0j)]], [[(0.4961359961248078+0j), (-0.32342263114832387-0.3666623510381159j)], [(-0.32342263114832387+0.3666623510381159j), (0.5038640038751923+0j)]], [[(0.4975947178067579+0j), (-0.33628385048900156-0.3589723178209503j)], [(-0.33628385048900156+0.3589723178209503j), (0.5024052821932422+0j)]], [[(0.499723934214264+0j), (-0.3421486996612499-0.35591214331581034j)], [(-0.3421486996612499+0.3559121433158102j), (0.500276065785736+0j)]], [[(0.4993528955325024+0j), (-0.37489800132111684+0.04630400546593995j)], [(-0.37489800132111684-0.04630400546593995j), (0.5006471044674976+0j)]], [[(0.5022479278716867+0j), (-0.4523949785630564+0.012569989902898863j)], [(-0.4523949785630564-0.012569989902898863j), (0.49775207212831335+0j)]], [[(0.4974619091402758+0j), (-0.47504382538160245-0.012206446078394571j)], [(-0.47504382538160245+0.012206446078394556j), (0.5025380908597242+0j)]], [[(0.49462089984617735+0j), (-0.4830243602226053-0.01724044052037975j)], [(-0.4830243602226053+0.01724044052037975j), (0.5053791001538227+0j)]], [[(0.5009140751566707+0j), (-0.4871663507986449+0.011197756476416871j)], [(-0.4871663507986441-0.011197756476416871j), (0.4990859248433292+0j)]], [[(0.4997813042115371+0j), (-0.25679626584130577+0.36458728359084946j)], [(-0.25679626584130577-0.36458728359084946j), (0.5002186957884629+0j)]], [[(0.4948808379830549+0j), (-0.33820501532454605+0.3332767933508209j)], [(-0.33820501532454605-0.3332767933508209j), (0.5051191620169451+0j)]], [[(0.497746384676495+0j), (-0.3431878396446388+0.34585573978577805j)], [(-0.3431878396446388-0.34585573978577805j), (0.502253615323505+0j)]], [[(0.5057674826274643+0j), (-0.32892289310461736+0.3665930992980635j)], [(-0.32892289310461736-0.3665930992980635j), (0.4942325173725358+0j)]], [[(0.49961309113846064+0j), (-0.3477440503612619+0.35016856943639624j)], [(-0.3477440503612619-0.35016856943639624j), (0.5003869088615394+0j)]]]","[[[(6.821324464969806e-19+0j), (0.003755585613971241+0j)], [(0.0037555856139712407+0j), (6.866350197783357e-19+0j)]], [[(1.1710090180710444e-18+0j), (0.004207823308060603+0j)], [(0.004207823308060603+0j), (1.009936878496612e-18+0j)]], [[(7.889616961715915e-19+0j), (0.004736588993382308+0j)], [(0.004736588993382308+0j), (3.236828524569469e-19+0j)]], [[0j, (0.004439147023576529+0j)], [(0.004439147023576529+0j), (9.914608633805194e-19+0j)]], [[(1.1102230246251566e-18+0j), (0.004898493143763649+0j)], [(0.004898493143763649+0j), 0j]], [[(3.670144260931915e-05+0j), (0.0037210211471448446+0j)], [(0.0037210211471448373+0j), (3.6701442609318906e-05+0j)]], [[(0.0002661673582772125+0j), (0.004347880966414382+0j)], [(0.004347880966414382+0j), (0.00026616735827721225+0j)]], [[(0.0002176428879869727+0j), (0.004504868215509539+0j)], [(0.004504868215509539+0j), (0.00021764288798697254+0j)]], [[(0.0002705474757695012+0j), (0.00474375395077204+0j)], [(0.00474375395077204+0j), (0.0002705474757695007+0j)]], [[(6.495798392905868e-05+0j), (0.004834648048312264+0j)], [(0.004834648048312264+0j), (6.495798392905868e-05+0j)]], [[(4.576653296090515e-05+0j), (0.003712058196893402+0j)], [(0.003712058196893402+0j), (4.5766532960905696e-05+0j)]], [[(0.00037397965888413104+0j), (0.0045157993339961875+0j)], [(0.004515799333996187+0j), (0.00037397965888413104+0j)]], [[(0.0003162444915246049+0j), (0.004735212451016047+0j)], [(0.004735212451016047+0j), (0.000316244491524605+0j)]], [[(0.00038043743607867975+0j), (0.004782672965299991+0j)], [(0.004782672965299991+0j), (0.000380437436078679+0j)]], [[(9.094932974586498e-05+0j), (0.00484724398825727+0j)], [(0.004847243988257269+0j), (9.094932974586442e-05+0j)]], [[(3.5734936801858045e-05+0j), (0.0036230307605901+0j)], [(0.0036230307605900985+0j), (3.573493680185781e-05+0j)]], [[(0.0002883138454272743+0j), (0.004709646926658147+0j)], [(0.004709646926658147+0j), (0.0002883138454272765+0j)]], [[(0.00023359279306547665+0j), (0.004835006365637601+0j)], [(0.004835006365637602+0j), (0.00023359279306547594+0j)]], [[(0.0002591658305152199+0j), (0.0045441892551942534+0j)], [(0.0045441892551942534+0j), (0.0002591658305152195+0j)]], [[(6.596514451592456e-05+0j), (0.004909608302173391+0j)], [(0.00490960830217339+0j), (6.596514451592426e-05+0j)]]]"
